,filename,train mask
1532,image2D_id-11 201.png,infect2D_id-11 201.png
1533,image2D_id-11 202.png,infect2D_id-11 202.png
1534,image2D_id-11 203.png,infect2D_id-11 203.png
1535,image2D_id-11 204.png,infect2D_id-11 204.png
1536,image2D_id-11 205.png,infect2D_id-11 205.png
1537,image2D_id-11 206.png,infect2D_id-11 206.png
1538,image2D_id-11 207.png,infect2D_id-11 207.png
1539,image2D_id-11 208.png,infect2D_id-11 208.png
1540,image2D_id-11 209.png,infect2D_id-11 209.png
1541,image2D_id-11 210.png,infect2D_id-11 210.png
1542,image2D_id-11 211.png,infect2D_id-11 211.png
1543,image2D_id-11 212.png,infect2D_id-11 212.png
1544,image2D_id-11 213.png,infect2D_id-11 213.png
1545,image2D_id-11 214.png,infect2D_id-11 214.png
1546,image2D_id-11 215.png,infect2D_id-11 215.png
1547,image2D_id-11 216.png,infect2D_id-11 216.png
1548,image2D_id-11 217.png,infect2D_id-11 217.png
1549,image2D_id-11 218.png,infect2D_id-11 218.png
1550,image2D_id-11 219.png,infect2D_id-11 219.png
1551,image2D_id-11 220.png,infect2D_id-11 220.png
1552,image2D_id-11 221.png,infect2D_id-11 221.png
1553,image2D_id-11 222.png,infect2D_id-11 222.png
1554,image2D_id-11 223.png,infect2D_id-11 223.png
1555,image2D_id-11 224.png,infect2D_id-11 224.png
1556,image2D_id-11 225.png,infect2D_id-11 225.png
1557,image2D_id-11 226.png,infect2D_id-11 226.png
1558,image2D_id-11 227.png,infect2D_id-11 227.png
1559,image2D_id-11 228.png,infect2D_id-11 228.png
1560,image2D_id-11 229.png,infect2D_id-11 229.png
1561,image2D_id-11 230.png,infect2D_id-11 230.png
1562,image2D_id-11 231.png,infect2D_id-11 231.png
1563,image2D_id-11 232.png,infect2D_id-11 232.png
1564,image2D_id-11 233.png,infect2D_id-11 233.png
1565,image2D_id-11 234.png,infect2D_id-11 234.png
1566,image2D_id-11 235.png,infect2D_id-11 235.png
1567,image2D_id-11 236.png,infect2D_id-11 236.png
1568,image2D_id-11 237.png,infect2D_id-11 237.png
1569,image2D_id-11 238.png,infect2D_id-11 238.png
1570,image2D_id-11 239.png,infect2D_id-11 239.png
1571,image2D_id-11 240.png,infect2D_id-11 240.png
1572,image2D_id-11 241.png,infect2D_id-11 241.png
1573,image2D_id-11 242.png,infect2D_id-11 242.png
1574,image2D_id-11 243.png,infect2D_id-11 243.png
1575,image2D_id-11 244.png,infect2D_id-11 244.png
1576,image2D_id-11 245.png,infect2D_id-11 245.png
1577,image2D_id-11 246.png,infect2D_id-11 246.png
1578,image2D_id-11 247.png,infect2D_id-11 247.png
1579,image2D_id-11 248.png,infect2D_id-11 248.png
1580,image2D_id-11 249.png,infect2D_id-11 249.png
1581,image2D_id-11 250.png,infect2D_id-11 250.png
1582,image2D_id-11 251.png,infect2D_id-11 251.png
1583,image2D_id-11 252.png,infect2D_id-11 252.png
1584,image2D_id-11 253.png,infect2D_id-11 253.png
1585,image2D_id-11 254.png,infect2D_id-11 254.png
1586,image2D_id-11 255.png,infect2D_id-11 255.png
1587,image2D_id-11 256.png,infect2D_id-11 256.png
1588,image2D_id-11 257.png,infect2D_id-11 257.png
1589,image2D_id-11 258.png,infect2D_id-11 258.png
1590,image2D_id-11 259.png,infect2D_id-11 259.png
1591,image2D_id-11 260.png,infect2D_id-11 260.png
1592,image2D_id-11 261.png,infect2D_id-11 261.png
1593,image2D_id-11 262.png,infect2D_id-11 262.png
1594,image2D_id-11 263.png,infect2D_id-11 263.png
1595,image2D_id-11 264.png,infect2D_id-11 264.png
1596,image2D_id-11 265.png,infect2D_id-11 265.png
1597,image2D_id-11 266.png,infect2D_id-11 266.png
1598,image2D_id-11 267.png,infect2D_id-11 267.png
1599,image2D_id-11 268.png,infect2D_id-11 268.png
1600,image2D_id-11 269.png,infect2D_id-11 269.png
1601,image2D_id-11 270.png,infect2D_id-11 270.png
1602,image2D_id-11 271.png,infect2D_id-11 271.png
1603,image2D_id-11 272.png,infect2D_id-11 272.png
1604,image2D_id-11 273.png,infect2D_id-11 273.png
1605,image2D_id-11 274.png,infect2D_id-11 274.png
1606,image2D_id-11 275.png,infect2D_id-11 275.png
1607,image2D_id-11 276.png,infect2D_id-11 276.png
1608,image2D_id-11 277.png,infect2D_id-11 277.png
1609,image2D_id-11 278.png,infect2D_id-11 278.png
1610,image2D_id-11 279.png,infect2D_id-11 279.png
1611,image2D_id-11 280.png,infect2D_id-11 280.png
1612,image2D_id-11 281.png,infect2D_id-11 281.png
1613,image2D_id-11 282.png,infect2D_id-11 282.png
1614,image2D_id-11 283.png,infect2D_id-11 283.png
1615,image2D_id-11 284.png,infect2D_id-11 284.png
1616,image2D_id-11 285.png,infect2D_id-11 285.png
1617,image2D_id-11 286.png,infect2D_id-11 286.png
1618,image2D_id-11 287.png,infect2D_id-11 287.png
1619,image2D_id-11 288.png,infect2D_id-11 288.png
1620,image2D_id-11 289.png,infect2D_id-11 289.png
1621,image2D_id-11 290.png,infect2D_id-11 290.png
1622,image2D_id-11 291.png,infect2D_id-11 291.png
1623,image2D_id-11 292.png,infect2D_id-11 292.png
1624,image2D_id-11 293.png,infect2D_id-11 293.png
1625,image2D_id-11 294.png,infect2D_id-11 294.png
1626,image2D_id-11 295.png,infect2D_id-11 295.png
1627,image2D_id-11 296.png,infect2D_id-11 296.png
1628,image2D_id-11 297.png,infect2D_id-11 297.png
1629,image2D_id-11 298.png,infect2D_id-11 298.png
1630,image2D_id-11 299.png,infect2D_id-11 299.png
1631,image2D_id-11 300.png,infect2D_id-11 300.png
1632,image2D_id-11 301.png,infect2D_id-11 301.png
1633,image2D_id-11 302.png,infect2D_id-11 302.png
1634,image2D_id-11 303.png,infect2D_id-11 303.png
1635,image2D_id-11 304.png,infect2D_id-11 304.png
1636,image2D_id-11 305.png,infect2D_id-11 305.png
1637,image2D_id-11 306.png,infect2D_id-11 306.png
1638,image2D_id-11 307.png,infect2D_id-11 307.png
1639,image2D_id-11 308.png,infect2D_id-11 308.png
1640,image2D_id-11 309.png,infect2D_id-11 309.png
1641,image2D_id-11 310.png,infect2D_id-11 310.png
1642,image2D_id-11 311.png,infect2D_id-11 311.png
1643,image2D_id-11 312.png,infect2D_id-11 312.png
1644,image2D_id-11 313.png,infect2D_id-11 313.png
1645,image2D_id-11 314.png,infect2D_id-11 314.png
1646,image2D_id-11 315.png,infect2D_id-11 315.png
1647,image2D_id-11 316.png,infect2D_id-11 316.png
1648,image2D_id-11 317.png,infect2D_id-11 317.png
1649,image2D_id-11 318.png,infect2D_id-11 318.png
1650,image2D_id-11 319.png,infect2D_id-11 319.png
1651,image2D_id-11 320.png,infect2D_id-11 320.png
1652,image2D_id-11 321.png,infect2D_id-11 321.png
1653,image2D_id-11 322.png,infect2D_id-11 322.png
1654,image2D_id-11 323.png,infect2D_id-11 323.png
1655,image2D_id-11 324.png,infect2D_id-11 324.png
1656,image2D_id-11 325.png,infect2D_id-11 325.png
1657,image2D_id-11 326.png,infect2D_id-11 326.png
1658,image2D_id-11 327.png,infect2D_id-11 327.png
1659,image2D_id-11 328.png,infect2D_id-11 328.png
1660,image2D_id-11 329.png,infect2D_id-11 329.png
1661,image2D_id-11 330.png,infect2D_id-11 330.png
1662,image2D_id-11 331.png,infect2D_id-11 331.png
1663,image2D_id-11 332.png,infect2D_id-11 332.png
1664,image2D_id-11 333.png,infect2D_id-11 333.png
1665,image2D_id-11 334.png,infect2D_id-11 334.png
1666,image2D_id-11 335.png,infect2D_id-11 335.png
1667,image2D_id-11 336.png,infect2D_id-11 336.png
1668,image2D_id-11 337.png,infect2D_id-11 337.png
1669,image2D_id-11 338.png,infect2D_id-11 338.png
1670,image2D_id-11 339.png,infect2D_id-11 339.png
1671,image2D_id-11 340.png,infect2D_id-11 340.png
1672,image2D_id-11 341.png,infect2D_id-11 341.png
1673,image2D_id-11 342.png,infect2D_id-11 342.png
1674,image2D_id-11 343.png,infect2D_id-11 343.png
1675,image2D_id-11 344.png,infect2D_id-11 344.png
1676,image2D_id-11 345.png,infect2D_id-11 345.png
1677,image2D_id-11 346.png,infect2D_id-11 346.png
1678,image2D_id-11 347.png,infect2D_id-11 347.png
1679,image2D_id-11 348.png,infect2D_id-11 348.png
1680,image2D_id-11 349.png,infect2D_id-11 349.png
1681,image2D_id-11 350.png,infect2D_id-11 350.png
1682,image2D_id-11 351.png,infect2D_id-11 351.png
1683,image2D_id-11 352.png,infect2D_id-11 352.png
1684,image2D_id-11 353.png,infect2D_id-11 353.png
1685,image2D_id-11 354.png,infect2D_id-11 354.png
1686,image2D_id-11 355.png,infect2D_id-11 355.png
1687,image2D_id-11 356.png,infect2D_id-11 356.png
1688,image2D_id-11 357.png,infect2D_id-11 357.png
1689,image2D_id-11 358.png,infect2D_id-11 358.png
1690,image2D_id-11 359.png,infect2D_id-11 359.png
1691,image2D_id-11 360.png,infect2D_id-11 360.png
1692,image2D_id-11 361.png,infect2D_id-11 361.png
1693,image2D_id-11 362.png,infect2D_id-11 362.png
1694,image2D_id-11 363.png,infect2D_id-11 363.png
1695,image2D_id-11 364.png,infect2D_id-11 364.png
1696,image2D_id-11 365.png,infect2D_id-11 365.png
1697,image2D_id-11 366.png,infect2D_id-11 366.png
1698,image2D_id-11 367.png,infect2D_id-11 367.png
1699,image2D_id-11 368.png,infect2D_id-11 368.png
1700,image2D_id-11 369.png,infect2D_id-11 369.png
1701,image2D_id-11 370.png,infect2D_id-11 370.png
1702,image2D_id-11 371.png,infect2D_id-11 371.png
1703,image2D_id-11 372.png,infect2D_id-11 372.png
1704,image2D_id-11 373.png,infect2D_id-11 373.png
1705,image2D_id-11 374.png,infect2D_id-11 374.png
1706,image2D_id-11 375.png,infect2D_id-11 375.png
1707,image2D_id-11 376.png,infect2D_id-11 376.png
1708,image2D_id-11 377.png,infect2D_id-11 377.png
1709,image2D_id-11 378.png,infect2D_id-11 378.png
1710,image2D_id-11 379.png,infect2D_id-11 379.png
1711,image2D_id-11 380.png,infect2D_id-11 380.png
1712,image2D_id-11 381.png,infect2D_id-11 381.png
1713,image2D_id-11 382.png,infect2D_id-11 382.png
1714,image2D_id-11 383.png,infect2D_id-11 383.png
1715,image2D_id-11 384.png,infect2D_id-11 384.png
1716,image2D_id-11 385.png,infect2D_id-11 385.png
1717,image2D_id-11 386.png,infect2D_id-11 386.png
1718,image2D_id-11 387.png,infect2D_id-11 387.png
1719,image2D_id-11 388.png,infect2D_id-11 388.png
1720,image2D_id-11 389.png,infect2D_id-11 389.png
1721,image2D_id-11 390.png,infect2D_id-11 390.png
1722,image2D_id-11 391.png,infect2D_id-11 391.png
1723,image2D_id-11 392.png,infect2D_id-11 392.png
1724,image2D_id-11 393.png,infect2D_id-11 393.png
1725,image2D_id-11 394.png,infect2D_id-11 394.png
1726,image2D_id-11 395.png,infect2D_id-11 395.png
1727,image2D_id-11 396.png,infect2D_id-11 396.png
1728,image2D_id-11 397.png,infect2D_id-11 397.png
1729,image2D_id-11 398.png,infect2D_id-11 398.png
1730,image2D_id-11 399.png,infect2D_id-11 399.png
1731,image2D_id-11 400.png,infect2D_id-11 400.png
1732,image2D_id-11 401.png,infect2D_id-11 401.png
1733,image2D_id-11 402.png,infect2D_id-11 402.png
1734,image2D_id-11 403.png,infect2D_id-11 403.png
1735,image2D_id-11 404.png,infect2D_id-11 404.png
1736,image2D_id-11 405.png,infect2D_id-11 405.png
1737,image2D_id-11 406.png,infect2D_id-11 406.png
1738,image2D_id-11 407.png,infect2D_id-11 407.png
1739,image2D_id-11 408.png,infect2D_id-11 408.png
1740,image2D_id-11 409.png,infect2D_id-11 409.png
1741,image2D_id-11 410.png,infect2D_id-11 410.png
1742,image2D_id-11 411.png,infect2D_id-11 411.png
1743,image2D_id-11 412.png,infect2D_id-11 412.png
1744,image2D_id-11 413.png,infect2D_id-11 413.png
1745,image2D_id-11 414.png,infect2D_id-11 414.png
1746,image2D_id-11 415.png,infect2D_id-11 415.png
1747,image2D_id-11 416.png,infect2D_id-11 416.png
1748,image2D_id-11 417.png,infect2D_id-11 417.png
1749,image2D_id-12 0.png,infect2D_id-12 0.png
1750,image2D_id-12 1.png,infect2D_id-12 1.png
1751,image2D_id-12 2.png,infect2D_id-12 2.png
1752,image2D_id-12 3.png,infect2D_id-12 3.png
1753,image2D_id-12 4.png,infect2D_id-12 4.png
1754,image2D_id-12 5.png,infect2D_id-12 5.png
1755,image2D_id-12 6.png,infect2D_id-12 6.png
1756,image2D_id-12 7.png,infect2D_id-12 7.png
1757,image2D_id-12 8.png,infect2D_id-12 8.png
1758,image2D_id-12 9.png,infect2D_id-12 9.png
1759,image2D_id-12 10.png,infect2D_id-12 10.png
1760,image2D_id-12 11.png,infect2D_id-12 11.png
1761,image2D_id-12 12.png,infect2D_id-12 12.png
1762,image2D_id-12 13.png,infect2D_id-12 13.png
1763,image2D_id-12 14.png,infect2D_id-12 14.png
1764,image2D_id-12 15.png,infect2D_id-12 15.png
1765,image2D_id-12 16.png,infect2D_id-12 16.png
1766,image2D_id-12 17.png,infect2D_id-12 17.png
1767,image2D_id-12 18.png,infect2D_id-12 18.png
1768,image2D_id-12 19.png,infect2D_id-12 19.png
1769,image2D_id-12 20.png,infect2D_id-12 20.png
1770,image2D_id-12 21.png,infect2D_id-12 21.png
1771,image2D_id-12 22.png,infect2D_id-12 22.png
1772,image2D_id-12 23.png,infect2D_id-12 23.png
1773,image2D_id-12 24.png,infect2D_id-12 24.png
1774,image2D_id-12 25.png,infect2D_id-12 25.png
1775,image2D_id-12 26.png,infect2D_id-12 26.png
1776,image2D_id-12 27.png,infect2D_id-12 27.png
1777,image2D_id-12 28.png,infect2D_id-12 28.png
1778,image2D_id-12 29.png,infect2D_id-12 29.png
1779,image2D_id-12 30.png,infect2D_id-12 30.png
1780,image2D_id-12 31.png,infect2D_id-12 31.png
1781,image2D_id-12 32.png,infect2D_id-12 32.png
1782,image2D_id-12 33.png,infect2D_id-12 33.png
1783,image2D_id-12 34.png,infect2D_id-12 34.png
1784,image2D_id-12 35.png,infect2D_id-12 35.png
1785,image2D_id-12 36.png,infect2D_id-12 36.png
1786,image2D_id-12 37.png,infect2D_id-12 37.png
1787,image2D_id-12 38.png,infect2D_id-12 38.png
1788,image2D_id-12 39.png,infect2D_id-12 39.png
1789,image2D_id-12 40.png,infect2D_id-12 40.png
1790,image2D_id-12 41.png,infect2D_id-12 41.png
1791,image2D_id-12 42.png,infect2D_id-12 42.png
1792,image2D_id-12 43.png,infect2D_id-12 43.png
1793,image2D_id-12 44.png,infect2D_id-12 44.png
1794,image2D_id-12 45.png,infect2D_id-12 45.png
1795,image2D_id-12 46.png,infect2D_id-12 46.png
1796,image2D_id-12 47.png,infect2D_id-12 47.png
1797,image2D_id-12 48.png,infect2D_id-12 48.png
1798,image2D_id-12 49.png,infect2D_id-12 49.png
1799,image2D_id-12 50.png,infect2D_id-12 50.png
1800,image2D_id-12 51.png,infect2D_id-12 51.png
1801,image2D_id-12 52.png,infect2D_id-12 52.png
1802,image2D_id-12 53.png,infect2D_id-12 53.png
1803,image2D_id-12 54.png,infect2D_id-12 54.png
1804,image2D_id-12 55.png,infect2D_id-12 55.png
1805,image2D_id-12 56.png,infect2D_id-12 56.png
1806,image2D_id-12 57.png,infect2D_id-12 57.png
1807,image2D_id-12 58.png,infect2D_id-12 58.png
1808,image2D_id-12 59.png,infect2D_id-12 59.png
1809,image2D_id-12 60.png,infect2D_id-12 60.png
1810,image2D_id-12 61.png,infect2D_id-12 61.png
1811,image2D_id-12 62.png,infect2D_id-12 62.png
1812,image2D_id-12 63.png,infect2D_id-12 63.png
1813,image2D_id-12 64.png,infect2D_id-12 64.png
1814,image2D_id-12 65.png,infect2D_id-12 65.png
1815,image2D_id-12 66.png,infect2D_id-12 66.png
1816,image2D_id-12 67.png,infect2D_id-12 67.png
1817,image2D_id-12 68.png,infect2D_id-12 68.png
1818,image2D_id-12 69.png,infect2D_id-12 69.png
1819,image2D_id-12 70.png,infect2D_id-12 70.png
1820,image2D_id-12 71.png,infect2D_id-12 71.png
1821,image2D_id-12 72.png,infect2D_id-12 72.png
1822,image2D_id-12 73.png,infect2D_id-12 73.png
1823,image2D_id-12 74.png,infect2D_id-12 74.png
1824,image2D_id-12 75.png,infect2D_id-12 75.png
1825,image2D_id-12 76.png,infect2D_id-12 76.png
1826,image2D_id-12 77.png,infect2D_id-12 77.png
1827,image2D_id-12 78.png,infect2D_id-12 78.png
1828,image2D_id-12 79.png,infect2D_id-12 79.png
1829,image2D_id-12 80.png,infect2D_id-12 80.png
1830,image2D_id-12 81.png,infect2D_id-12 81.png
1831,image2D_id-12 82.png,infect2D_id-12 82.png
1832,image2D_id-12 83.png,infect2D_id-12 83.png
1833,image2D_id-12 84.png,infect2D_id-12 84.png
1834,image2D_id-12 85.png,infect2D_id-12 85.png
1835,image2D_id-12 86.png,infect2D_id-12 86.png
1836,image2D_id-12 87.png,infect2D_id-12 87.png
1837,image2D_id-12 88.png,infect2D_id-12 88.png
1838,image2D_id-12 89.png,infect2D_id-12 89.png
1839,image2D_id-12 90.png,infect2D_id-12 90.png
1840,image2D_id-12 91.png,infect2D_id-12 91.png
1841,image2D_id-12 92.png,infect2D_id-12 92.png
1842,image2D_id-12 93.png,infect2D_id-12 93.png
1843,image2D_id-12 94.png,infect2D_id-12 94.png
1844,image2D_id-12 95.png,infect2D_id-12 95.png
1845,image2D_id-12 96.png,infect2D_id-12 96.png
1846,image2D_id-12 97.png,infect2D_id-12 97.png
1847,image2D_id-12 98.png,infect2D_id-12 98.png
1848,image2D_id-12 99.png,infect2D_id-12 99.png
1849,image2D_id-12 100.png,infect2D_id-12 100.png
1850,image2D_id-12 101.png,infect2D_id-12 101.png
1851,image2D_id-12 102.png,infect2D_id-12 102.png
1852,image2D_id-12 103.png,infect2D_id-12 103.png
1853,image2D_id-12 104.png,infect2D_id-12 104.png
1854,image2D_id-12 105.png,infect2D_id-12 105.png
1855,image2D_id-12 106.png,infect2D_id-12 106.png
1856,image2D_id-12 107.png,infect2D_id-12 107.png
1857,image2D_id-12 108.png,infect2D_id-12 108.png
1858,image2D_id-12 109.png,infect2D_id-12 109.png
1859,image2D_id-14 0.png,infect2D_id-14 0.png
1860,image2D_id-14 1.png,infect2D_id-14 1.png
1861,image2D_id-14 2.png,infect2D_id-14 2.png
1862,image2D_id-14 3.png,infect2D_id-14 3.png
1863,image2D_id-14 4.png,infect2D_id-14 4.png
1864,image2D_id-14 5.png,infect2D_id-14 5.png
1865,image2D_id-14 6.png,infect2D_id-14 6.png
1866,image2D_id-14 7.png,infect2D_id-14 7.png
1867,image2D_id-14 8.png,infect2D_id-14 8.png
1868,image2D_id-14 9.png,infect2D_id-14 9.png
1869,image2D_id-14 10.png,infect2D_id-14 10.png
1870,image2D_id-14 11.png,infect2D_id-14 11.png
1871,image2D_id-14 12.png,infect2D_id-14 12.png
1872,image2D_id-14 13.png,infect2D_id-14 13.png
1873,image2D_id-14 14.png,infect2D_id-14 14.png
1874,image2D_id-14 15.png,infect2D_id-14 15.png
1875,image2D_id-14 16.png,infect2D_id-14 16.png
1876,image2D_id-14 17.png,infect2D_id-14 17.png
1877,image2D_id-14 18.png,infect2D_id-14 18.png
1878,image2D_id-14 19.png,infect2D_id-14 19.png
1879,image2D_id-14 20.png,infect2D_id-14 20.png
1880,image2D_id-14 21.png,infect2D_id-14 21.png
1881,image2D_id-14 22.png,infect2D_id-14 22.png
1882,image2D_id-14 23.png,infect2D_id-14 23.png
1883,image2D_id-14 24.png,infect2D_id-14 24.png
1884,image2D_id-14 25.png,infect2D_id-14 25.png
1885,image2D_id-14 26.png,infect2D_id-14 26.png
1886,image2D_id-14 27.png,infect2D_id-14 27.png
1887,image2D_id-14 28.png,infect2D_id-14 28.png
1888,image2D_id-14 29.png,infect2D_id-14 29.png
1889,image2D_id-14 30.png,infect2D_id-14 30.png
1890,image2D_id-14 31.png,infect2D_id-14 31.png
1891,image2D_id-14 32.png,infect2D_id-14 32.png
1892,image2D_id-14 33.png,infect2D_id-14 33.png
1893,image2D_id-14 34.png,infect2D_id-14 34.png
1894,image2D_id-14 35.png,infect2D_id-14 35.png
1895,image2D_id-14 36.png,infect2D_id-14 36.png
1896,image2D_id-14 37.png,infect2D_id-14 37.png
1897,image2D_id-14 38.png,infect2D_id-14 38.png
1898,image2D_id-14 39.png,infect2D_id-14 39.png
1899,image2D_id-14 40.png,infect2D_id-14 40.png
1900,image2D_id-14 41.png,infect2D_id-14 41.png
1901,image2D_id-15 0.png,infect2D_id-15 0.png
1902,image2D_id-15 1.png,infect2D_id-15 1.png
1903,image2D_id-15 2.png,infect2D_id-15 2.png
1904,image2D_id-15 3.png,infect2D_id-15 3.png
1905,image2D_id-15 4.png,infect2D_id-15 4.png
1906,image2D_id-15 5.png,infect2D_id-15 5.png
1907,image2D_id-15 6.png,infect2D_id-15 6.png
1908,image2D_id-15 7.png,infect2D_id-15 7.png
1909,image2D_id-15 8.png,infect2D_id-15 8.png
1910,image2D_id-15 9.png,infect2D_id-15 9.png
1911,image2D_id-15 10.png,infect2D_id-15 10.png
1912,image2D_id-15 11.png,infect2D_id-15 11.png
1913,image2D_id-15 12.png,infect2D_id-15 12.png
1914,image2D_id-15 13.png,infect2D_id-15 13.png
1915,image2D_id-15 14.png,infect2D_id-15 14.png
1916,image2D_id-15 15.png,infect2D_id-15 15.png
1917,image2D_id-15 16.png,infect2D_id-15 16.png
1918,image2D_id-15 17.png,infect2D_id-15 17.png
1919,image2D_id-15 18.png,infect2D_id-15 18.png
1920,image2D_id-15 19.png,infect2D_id-15 19.png
1921,image2D_id-15 20.png,infect2D_id-15 20.png
1922,image2D_id-15 21.png,infect2D_id-15 21.png
1923,image2D_id-15 22.png,infect2D_id-15 22.png
1924,image2D_id-15 23.png,infect2D_id-15 23.png
1925,image2D_id-15 24.png,infect2D_id-15 24.png
1926,image2D_id-15 25.png,infect2D_id-15 25.png
1927,image2D_id-15 26.png,infect2D_id-15 26.png
1928,image2D_id-15 27.png,infect2D_id-15 27.png
1929,image2D_id-15 28.png,infect2D_id-15 28.png
1930,image2D_id-15 29.png,infect2D_id-15 29.png
1931,image2D_id-15 30.png,infect2D_id-15 30.png
1932,image2D_id-15 31.png,infect2D_id-15 31.png
1933,image2D_id-15 32.png,infect2D_id-15 32.png
1934,image2D_id-15 33.png,infect2D_id-15 33.png
1935,image2D_id-15 34.png,infect2D_id-15 34.png
1936,image2D_id-15 35.png,infect2D_id-15 35.png
1937,image2D_id-15 36.png,infect2D_id-15 36.png
1938,image2D_id-15 37.png,infect2D_id-15 37.png
1939,image2D_id-15 38.png,infect2D_id-15 38.png
1940,image2D_id-15 39.png,infect2D_id-15 39.png
1941,image2D_id-15 40.png,infect2D_id-15 40.png
1942,image2D_id-15 41.png,infect2D_id-15 41.png
1943,image2D_id-16 0.png,infect2D_id-16 0.png
1944,image2D_id-16 1.png,infect2D_id-16 1.png
1945,image2D_id-16 2.png,infect2D_id-16 2.png
1946,image2D_id-16 3.png,infect2D_id-16 3.png
1947,image2D_id-16 4.png,infect2D_id-16 4.png
1948,image2D_id-16 5.png,infect2D_id-16 5.png
1949,image2D_id-16 6.png,infect2D_id-16 6.png
1950,image2D_id-16 7.png,infect2D_id-16 7.png
1951,image2D_id-16 8.png,infect2D_id-16 8.png
1952,image2D_id-16 9.png,infect2D_id-16 9.png
1953,image2D_id-16 10.png,infect2D_id-16 10.png
1954,image2D_id-16 11.png,infect2D_id-16 11.png
1955,image2D_id-16 12.png,infect2D_id-16 12.png
1956,image2D_id-16 13.png,infect2D_id-16 13.png
1957,image2D_id-16 14.png,infect2D_id-16 14.png
1958,image2D_id-16 15.png,infect2D_id-16 15.png
1959,image2D_id-16 16.png,infect2D_id-16 16.png
1960,image2D_id-16 17.png,infect2D_id-16 17.png
1961,image2D_id-16 18.png,infect2D_id-16 18.png
1962,image2D_id-16 19.png,infect2D_id-16 19.png
1963,image2D_id-16 20.png,infect2D_id-16 20.png
1964,image2D_id-16 21.png,infect2D_id-16 21.png
1965,image2D_id-16 22.png,infect2D_id-16 22.png
1966,image2D_id-16 23.png,infect2D_id-16 23.png
1967,image2D_id-16 24.png,infect2D_id-16 24.png
1968,image2D_id-16 25.png,infect2D_id-16 25.png
1969,image2D_id-16 26.png,infect2D_id-16 26.png
1970,image2D_id-16 27.png,infect2D_id-16 27.png
1971,image2D_id-16 28.png,infect2D_id-16 28.png
1972,image2D_id-16 29.png,infect2D_id-16 29.png
1973,image2D_id-16 30.png,infect2D_id-16 30.png
1974,image2D_id-16 31.png,infect2D_id-16 31.png
1975,image2D_id-16 32.png,infect2D_id-16 32.png
1976,image2D_id-16 33.png,infect2D_id-16 33.png
1977,image2D_id-16 34.png,infect2D_id-16 34.png
1978,image2D_id-16 35.png,infect2D_id-16 35.png
1979,image2D_id-16 36.png,infect2D_id-16 36.png
1980,image2D_id-16 37.png,infect2D_id-16 37.png
1981,image2D_id-16 38.png,infect2D_id-16 38.png
1982,image2D_id-16 39.png,infect2D_id-16 39.png
1983,image2D_id-16 40.png,infect2D_id-16 40.png
1984,image2D_id-16 41.png,infect2D_id-16 41.png
1985,image2D_id-16 42.png,infect2D_id-16 42.png
1986,image2D_id-16 43.png,infect2D_id-16 43.png
1987,image2D_id-16 44.png,infect2D_id-16 44.png
1988,image2D_id-17 0.png,infect2D_id-17 0.png
1989,image2D_id-17 1.png,infect2D_id-17 1.png
1990,image2D_id-17 2.png,infect2D_id-17 2.png
1991,image2D_id-17 3.png,infect2D_id-17 3.png
1992,image2D_id-17 4.png,infect2D_id-17 4.png
1993,image2D_id-17 5.png,infect2D_id-17 5.png
1994,image2D_id-17 6.png,infect2D_id-17 6.png
1995,image2D_id-17 7.png,infect2D_id-17 7.png
1996,image2D_id-17 8.png,infect2D_id-17 8.png
1997,image2D_id-17 9.png,infect2D_id-17 9.png
1998,image2D_id-17 10.png,infect2D_id-17 10.png
1999,image2D_id-17 11.png,infect2D_id-17 11.png
2000,image2D_id-17 12.png,infect2D_id-17 12.png
2001,image2D_id-17 13.png,infect2D_id-17 13.png
2002,image2D_id-17 14.png,infect2D_id-17 14.png
2003,image2D_id-17 15.png,infect2D_id-17 15.png
2004,image2D_id-17 16.png,infect2D_id-17 16.png
2005,image2D_id-17 17.png,infect2D_id-17 17.png
2006,image2D_id-17 18.png,infect2D_id-17 18.png
2007,image2D_id-17 19.png,infect2D_id-17 19.png
2008,image2D_id-17 20.png,infect2D_id-17 20.png
2009,image2D_id-17 21.png,infect2D_id-17 21.png
2010,image2D_id-17 22.png,infect2D_id-17 22.png
2011,image2D_id-17 23.png,infect2D_id-17 23.png
2012,image2D_id-17 24.png,infect2D_id-17 24.png
2013,image2D_id-17 25.png,infect2D_id-17 25.png
2014,image2D_id-17 26.png,infect2D_id-17 26.png
2015,image2D_id-17 27.png,infect2D_id-17 27.png
2016,image2D_id-17 28.png,infect2D_id-17 28.png
2017,image2D_id-17 29.png,infect2D_id-17 29.png
2018,image2D_id-17 30.png,infect2D_id-17 30.png
2019,image2D_id-17 31.png,infect2D_id-17 31.png
2020,image2D_id-17 32.png,infect2D_id-17 32.png
2021,image2D_id-17 33.png,infect2D_id-17 33.png
2022,image2D_id-17 34.png,infect2D_id-17 34.png
2023,image2D_id-17 35.png,infect2D_id-17 35.png
2024,image2D_id-17 36.png,infect2D_id-17 36.png
2025,image2D_id-17 37.png,infect2D_id-17 37.png
2026,image2D_id-17 38.png,infect2D_id-17 38.png
2027,image2D_id-17 39.png,infect2D_id-17 39.png
2028,image2D_id-17 40.png,infect2D_id-17 40.png
2029,image2D_id-17 41.png,infect2D_id-17 41.png
2030,image2D_id-17 42.png,infect2D_id-17 42.png
